Inventory_ID,Warehouse_ID,Product_ID,Current_Stock,Reserved_Stock,Safety_Stock,Last_Restock_Date
INV0494,WH025,PROD0389,50,2,26,2026-05-22
INV0495,WH023,PROD0425,12,1,9,2026-04-30
INV0496,WH017,PROD0067,110,9,16,2026-05-27
INV0497,WH012,PROD0299,162,45,110,2026-07-11
INV0498,WH050,PROD0077,324,51,131,2026-07-08
INV0499,WH005,PROD0008,132,36,103,2026-07-20
INV0500,WH044,PROD0024,101,27,20,2026-07-02
INV0501,WH036,PROD0468,523,70,95,2026-07-06
INV0502,WH008,PROD0046,493,62,80,2026-06-24
INV0503,WH001,PROD0145,794,132,72,2026-06-23
INV0504,WH037,PROD0285,149,52,33,2026-05-22
INV0505,WH006,PROD0088,2034,383,259,2026-07-29
INV0506,WH016,PROD0215,181,65,16,2026-07-01
INV0507,WH024,PROD0182,633,88,53,2026-07-18
INV0508,WH002,PROD0356,162,59,13,2026-07-02
INV0509,WH023,PROD0432,265,13,58,2026-06-17
INV0510,WH045,PROD0491,989,324,150,2026-07-21
INV0511,WH011,PROD0035,100,23,38,2026-06-17
INV0512,WH047,PROD0003,1799,363,389,2026-07-30
INV0513,WH033,PROD0224,64,10,39,2026-05-16
INV0514,WH047,PROD0302,420,122,102,2026-06-23
INV0515,WH046,PROD0354,685,158,295,2026-07-23
INV0516,WH049,PROD0396,96,22,20,2026-05-02
INV0517,WH039,PROD0440,1184,464,134,2026-07-23
INV0518,WH010,PROD0261,695,230,91,2026-07-11
INV0519,WH020,PROD0444,154,61,114,2026-07-16
INV0520,WH047,PROD0387,132,9,15,2026-07-02
INV0521,WH035,PROD0066,1236,470,169,2026-07-21
INV0522,WH006,PROD0143,1441,402,349,2026-07-27
INV0523,WH048,PROD0441,144,28,12,2026-06-24
INV0524,WH024,PROD0296,1103,315,458,2026-07-31
INV0525,WH048,PROD0007,42,5,7,2026-04-12
INV0526,WH046,PROD0357,252,24,58,2026-07-14
INV0527,WH023,PROD0436,820,70,456,2026-07-17
INV0528,WH013,PROD0022,43,8,37,2026-06-21
INV0529,WH027,PROD0130,111,32,17,2026-07-02
INV0530,WH023,PROD0367,1245,262,325,2026-07-24
INV0531,WH038,PROD0050,725,69,98,2026-07-08
INV0532,WH002,PROD0334,963,188,406,2026-07-30
INV0533,WH044,PROD0381,175,31,90,2026-07-03
INV0534,WH011,PROD0299,643,244,57,2026-07-15
INV0535,WH016,PROD0432,654,48,135,2026-07-05
INV0536,WH011,PROD0078,155,58,10,2026-06-07
INV0537,WH001,PROD0257,24,5,28,2026-05-12
INV0538,WH027,PROD0431,110,20,34,2026-06-27
INV0539,WH010,PROD0044,684,120,95,2026-06-27
INV0540,WH038,PROD0147,75,4,24,2026-04-10
INV0541,WH026,PROD0101,413,124,107,2026-07-10
INV0542,WH023,PROD0005,1538,279,431,2026-07-22
INV0543,WH009,PROD0434,991,200,297,2026-07-29
INV0544,WH006,PROD0152,250,81,62,2026-07-09
INV0545,WH048,PROD0176,1613,166,236,2026-07-21
INV0546,WH033,PROD0326,460,102,373,2026-07-20
INV0547,WH044,PROD0317,35,9,31,2026-06-14
INV0548,WH046,PROD0044,773,109,106,2026-06-28
INV0549,WH022,PROD0413,345,104,143,2026-07-14
INV0550,WH019,PROD0485,127,35,16,2026-05-17
INV0551,WH016,PROD0116,72,27,21,2026-06-07
INV0552,WH045,PROD0124,179,62,40,2026-06-29
INV0553,WH026,PROD0015,105,36,22,2026-05-16
INV0554,WH025,PROD0470,186,30,22,2026-04-30
INV0555,WH038,PROD0365,194,32,22,2026-04-12
INV0556,WH016,PROD0224,104,19,35,2026-05-29
INV0557,WH039,PROD0398,2359,170,295,2026-07-19
INV0558,WH018,PROD0065,623,93,190,2026-07-26
INV0559,WH045,PROD0466,12,4,26,2026-04-14
INV0560,WH006,PROD0418,97,25,16,2026-05-12
INV0561,WH024,PROD0295,490,169,80,2026-07-03
INV0562,WH016,PROD0007,126,16,22,2026-06-15
INV0563,WH018,PROD0093,108,7,12,2026-05-27
INV0564,WH017,PROD0334,1100,400,226,2026-07-19
INV0565,WH008,PROD0155,91,27,24,2026-06-05
INV0566,WH037,PROD0212,66,5,34,2026-06-04
INV0567,WH002,PROD0016,2487,760,430,2026-07-21
INV0568,WH034,PROD0421,464,46,147,2026-07-12
INV0569,WH024,PROD0374,150,55,33,2026-06-21
INV0570,WH021,PROD0081,1156,450,285,2026-07-18
INV0571,WH012,PROD0222,139,19,34,2026-05-30
INV0572,WH044,PROD0256,149,17,44,2026-06-21
INV0573,WH042,PROD0479,792,153,33,2026-06-19
INV0574,WH048,PROD0421,251,53,58,2026-06-24
INV0575,WH028,PROD0205,798,92,71,2026-06-26
INV0576,WH008,PROD0143,553,36,430,2026-07-18
INV0577,WH045,PROD0183,256,96,134,2026-06-24
INV0578,WH024,PROD0167,764,47,96,2026-07-20
INV0579,WH031,PROD0439,184,13,16,2026-06-16
INV0580,WH030,PROD0340,59,3,12,2026-05-09
INV0581,WH037,PROD0355,41,9,18,2026-05-13
INV0582,WH006,PROD0254,52,4,7,2026-06-07
INV0583,WH023,PROD0180,191,61,14,2026-04-27
INV0584,WH047,PROD0014,715,179,112,2026-07-11
INV0585,WH032,PROD0402,73,22,27,2026-06-16
INV0586,WH023,PROD0424,1173,128,220,2026-07-29
INV0587,WH050,PROD0418,123,32,19,2026-04-04
INV0588,WH039,PROD0312,1013,179,100,2026-07-27
INV0589,WH045,PROD0425,66,6,27,2026-06-04
INV0590,WH006,PROD0260,99,18,7,2026-05-03
INV0591,WH036,PROD0500,127,14,7,2026-04-28
INV0592,WH008,PROD0392,139,25,15,2026-06-07
INV0593,WH032,PROD0064,259,45,80,2026-07-16
INV0594,WH036,PROD0114,671,182,116,2026-06-17
INV0595,WH006,PROD0494,604,225,115,2026-06-25
INV0596,WH035,PROD0441,76,9,30,2026-05-02
INV0597,WH017,PROD0068,248,97,56,2026-07-09
INV0598,WH010,PROD0488,51,13,37,2026-06-30
INV0599,WH019,PROD0130,49,19,27,2026-04-22
INV0600,WH037,PROD0079,780,87,117,2026-07-11
INV0601,WH026,PROD0030,486,60,53,2026-07-01
INV0602,WH025,PROD0125,172,12,35,2026-06-01
INV0603,WH035,PROD0029,378,55,80,2026-06-21
INV0604,WH001,PROD0249,785,274,70,2026-07-08
INV0605,WH050,PROD0063,1626,586,176,2026-07-31
INV0606,WH050,PROD0198,1014,71,305,2026-07-21
INV0607,WH043,PROD0205,334,93,103,2026-06-22
INV0608,WH021,PROD0375,80,14,35,2026-06-27
INV0609,WH005,PROD0410,1013,74,420,2026-07-21
INV0610,WH047,PROD0138,28,8,9,2026-04-21
INV0611,WH022,PROD0220,1412,531,108,2026-07-22
INV0612,WH047,PROD0193,161,26,18,2026-04-18
INV0613,WH023,PROD0413,289,95,37,2026-06-22
INV0614,WH002,PROD0130,53,15,32,2026-06-12
INV0615,WH042,PROD0255,34,2,13,2026-04-09
INV0616,WH013,PROD0293,72,13,32,2026-04-14
INV0617,WH042,PROD0233,515,111,34,2026-06-19
INV0618,WH028,PROD0252,133,43,19,2026-06-22
INV0619,WH012,PROD0068,548,156,113,2026-06-28
INV0620,WH022,PROD0357,690,184,97,2026-06-18
INV0621,WH027,PROD0181,70,20,18,2026-04-13
INV0622,WH045,PROD0355,89,23,17,2026-06-18
INV0623,WH025,PROD0169,89,34,17,2026-06-29
INV0624,WH038,PROD0327,442,41,53,2026-07-08
INV0625,WH005,PROD0181,16,5,27,2026-05-01
INV0626,WH019,PROD0289,173,37,34,2026-05-27
INV0627,WH001,PROD0072,117,22,40,2026-05-04
INV0628,WH043,PROD0391,545,84,93,2026-06-27
INV0629,WH020,PROD0454,664,79,314,2026-07-18
INV0630,WH028,PROD0354,438,72,231,2026-07-18
INV0631,WH016,PROD0181,90,10,19,2026-05-03
INV0632,WH025,PROD0500,79,9,32,2026-04-15
INV0633,WH006,PROD0057,172,42,27,2026-06-15
INV0634,WH021,PROD0106,22,4,28,2026-04-18
INV0635,WH024,PROD0180,38,4,15,2026-04-26
INV0636,WH014,PROD0219,86,29,20,2026-06-22
INV0637,WH034,PROD0318,673,177,137,2026-07-01
INV0638,WH019,PROD0212,178,27,32,2026-06-01
INV0639,WH017,PROD0448,399,62,125,2026-07-08
INV0640,WH005,PROD0406,88,21,12,2026-05-13
INV0641,WH016,PROD0386,165,62,20,2026-04-03
INV0642,WH038,PROD0231,82,29,19,2026-04-20
INV0643,WH017,PROD0009,2453,841,488,2026-07-21
INV0644,WH011,PROD0075,67,11,8,2026-04-18
INV0645,WH039,PROD0371,132,37,18,2026-04-20
INV0646,WH050,PROD0452,143,19,22,2026-06-20
INV0647,WH001,PROD0458,156,11,33,2026-06-16
INV0648,WH031,PROD0390,21,3,35,2026-05-22
INV0649,WH023,PROD0099,83,13,31,2026-05-16
INV0650,WH009,PROD0440,814,43,119,2026-07-28
INV0651,WH037,PROD0222,87,8,29,2026-06-24
INV0652,WH037,PROD0028,128,11,48,2026-06-30
INV0653,WH014,PROD0376,128,45,26,2026-05-13
INV0654,WH039,PROD0201,58,9,26,2026-04-19
INV0655,WH031,PROD0494,102,39,101,2026-06-25
INV0656,WH037,PROD0313,323,45,150,2026-07-18
INV0657,WH020,PROD0097,365,68,119,2026-07-02
INV0658,WH005,PROD0115,148,9,40,2026-05-16
INV0659,WH012,PROD0098,114,35,15,2026-04-08
INV0660,WH016,PROD0100,417,47,88,2026-07-04
INV0661,WH042,PROD0056,119,33,68,2026-07-08
INV0662,WH027,PROD0259,790,255,132,2026-06-27
INV0663,WH002,PROD0017,151,44,25,2026-04-03
INV0664,WH018,PROD0196,696,250,36,2026-07-13
INV0665,WH042,PROD0340,134,9,33,2026-05-27
INV0666,WH003,PROD0155,63,6,25,2026-06-25
INV0667,WH024,PROD0485,22,7,15,2026-06-12
INV0668,WH018,PROD0217,500,103,73,2026-07-11
INV0669,WH049,PROD0473,50,4,17,2026-06-07
INV0670,WH015,PROD0005,858,142,108,2026-07-29
INV0671,WH007,PROD0111,1137,65,105,2026-07-28
INV0672,WH027,PROD0240,551,156,38,2026-07-15
INV0673,WH030,PROD0187,343,68,324,2026-07-18
INV0674,WH040,PROD0313,455,62,126,2026-07-02
INV0675,WH012,PROD0143,1816,140,207,2026-07-31
INV0676,WH015,PROD0377,695,233,101,2026-07-06
INV0677,WH002,PROD0111,1409,539,466,2026-07-17
INV0678,WH009,PROD0277,85,32,34,2026-06-24
INV0679,WH048,PROD0409,116,34,41,2026-06-23
INV0680,WH043,PROD0409,235,84,67,2026-07-19
INV0681,WH047,PROD0212,76,23,39,2026-05-04
INV0682,WH031,PROD0329,172,58,36,2026-05-22
INV0683,WH040,PROD0403,163,11,16,2026-05-30
INV0684,WH035,PROD0117,147,47,33,2026-06-13
INV0685,WH010,PROD0174,2371,247,132,2026-07-29
INV0686,WH038,PROD0401,1705,537,297,2026-07-25
INV0687,WH017,PROD0469,619,236,122,2026-07-13
INV0688,WH041,PROD0097,562,184,103,2026-07-18
INV0689,WH006,PROD0045,22,4,12,2026-04-26
INV0690,WH016,PROD0357,454,88,118,2026-06-17
INV0691,WH040,PROD0026,181,63,9,2026-05-05
INV0692,WH032,PROD0150,187,70,7,2026-04-13
INV0693,WH023,PROD0054,160,27,21,2026-04-05
INV0694,WH048,PROD0454,748,82,352,2026-07-30
INV0695,WH032,PROD0485,109,13,21,2026-06-01
INV0696,WH011,PROD0011,102,10,23,2026-06-13
INV0697,WH025,PROD0348,1612,227,450,2026-07-19
INV0698,WH025,PROD0436,1087,334,199,2026-07-20
INV0699,WH013,PROD0104,84,17,23,2026-05-25
INV0700,WH002,PROD0157,138,31,38,2026-04-30
INV0701,WH022,PROD0007,79,26,34,2026-06-30
INV0702,WH024,PROD0315,184,53,29,2026-04-29
INV0703,WH050,PROD0448,420,94,54,2026-06-24
INV0704,WH012,PROD0204,119,45,18,2026-06-12
INV0705,WH021,PROD0213,69,14,22,2026-06-09
INV0706,WH021,PROD0407,274,68,50,2026-06-30
INV0707,WH006,PROD0454,1935,153,278,2026-07-23
INV0708,WH009,PROD0015,177,53,28,2026-04-20
INV0709,WH008,PROD0037,92,5,31,2026-06-05
INV0710,WH021,PROD0388,180,36,30,2026-06-03
INV0711,WH047,PROD0416,931,102,430,2026-07-25
INV0712,WH019,PROD0341,284,51,35,2026-06-25
INV0713,WH017,PROD0320,141,40,6,2026-04-11
INV0714,WH013,PROD0105,738,175,214,2026-07-21
INV0715,WH003,PROD0140,156,46,39,2026-06-04
INV0716,WH042,PROD0043,281,23,138,2026-07-13
INV0717,WH005,PROD0191,85,31,37,2026-04-09
INV0718,WH024,PROD0276,257,61,141,2026-06-25
INV0719,WH026,PROD0153,12,1,11,2026-04-19
INV0720,WH036,PROD0276,159,62,79,2026-07-03
INV0721,WH044,PROD0001,143,16,131,2026-06-28
INV0722,WH032,PROD0227,2448,835,345,2026-07-28
INV0723,WH050,PROD0378,1888,280,426,2026-07-25
INV0724,WH048,PROD0160,786,238,405,2026-07-25
INV0725,WH043,PROD0093,38,12,14,2026-05-08
INV0726,WH013,PROD0094,117,7,69,2026-07-18
INV0727,WH017,PROD0273,322,47,131,2026-07-15
INV0728,WH033,PROD0470,155,33,12,2026-06-21
INV0729,WH010,PROD0423,1964,506,401,2026-07-22
INV0730,WH037,PROD0354,2457,261,149,2026-07-21
INV0731,WH008,PROD0377,662,83,32,2026-07-19
INV0732,WH027,PROD0011,198,10,15,2026-04-03
INV0733,WH013,PROD0383,265,31,99,2026-07-01
INV0734,WH007,PROD0002,92,30,7,2026-05-22
INV0735,WH034,PROD0461,70,3,40,2026-04-03
INV0736,WH045,PROD0083,116,37,15,2026-04-09
INV0737,WH004,PROD0031,561,165,80,2026-06-18
INV0738,WH030,PROD0388,121,13,20,2026-06-03
INV0739,WH014,PROD0452,138,45,29,2026-04-07
INV0740,WH014,PROD0418,133,30,31,2026-06-22
INV0741,WH041,PROD0494,655,73,146,2026-06-27
INV0742,WH016,PROD0223,1548,77,497,2026-07-30
INV0743,WH010,PROD0340,139,50,15,2026-06-07
INV0744,WH010,PROD0051,2381,410,474,2026-07-28
INV0745,WH048,PROD0308,196,42,9,2026-04-26
INV0746,WH049,PROD0377,120,26,81,2026-06-22
INV0747,WH003,PROD0217,744,252,122,2026-06-29
INV0748,WH041,PROD0461,147,51,38,2026-06-20
INV0749,WH016,PROD0395,29,7,13,2026-05-04
INV0750,WH033,PROD0356,38,7,27,2026-04-18
INV0751,WH042,PROD0127,148,41,24,2026-05-19
INV0752,WH044,PROD0009,917,166,459,2026-07-25
INV0753,WH026,PROD0274,108,38,15,2026-04-15
INV0754,WH021,PROD0230,62,14,24,2026-04-15
INV0755,WH011,PROD0176,1635,237,214,2026-07-22
INV0756,WH041,PROD0005,2120,763,477,2026-07-27
INV0757,WH039,PROD0012,123,26,22,2026-04-13
INV0758,WH027,PROD0217,704,223,68,2026-07-18
INV0759,WH026,PROD0249,122,29,101,2026-07-22
INV0760,WH020,PROD0352,184,45,36,2026-05-31
INV0761,WH037,PROD0146,515,197,65,2026-07-18
INV0762,WH039,PROD0411,616,55,138,2026-07-03
INV0763,WH019,PROD0430,127,21,38,2026-04-13
INV0764,WH038,PROD0275,2484,378,154,2026-07-25
INV0765,WH002,PROD0136,1487,486,261,2026-07-31
INV0766,WH041,PROD0264,110,42,5,2026-05-22
INV0767,WH003,PROD0084,508,32,47,2026-06-23
INV0768,WH036,PROD0309,550,132,109,2026-07-18
INV0769,WH017,PROD0184,143,7,11,2026-06-04
INV0770,WH013,PROD0448,781,129,132,2026-07-20
INV0771,WH035,PROD0283,70,23,35,2026-05-30
INV0772,WH007,PROD0284,98,5,31,2026-06-02
INV0773,WH029,PROD0404,104,5,5,2026-06-26
INV0774,WH023,PROD0369,109,28,30,2026-06-19
INV0775,WH039,PROD0183,760,280,56,2026-07-21
INV0776,WH007,PROD0286,76,29,17,2026-05-07
INV0777,WH019,PROD0222,124,39,8,2026-04-29
INV0778,WH002,PROD0335,784,83,371,2026-07-24
INV0779,WH003,PROD0016,762,92,423,2026-07-19
INV0780,WH045,PROD0063,494,183,218,2026-07-27
INV0781,WH039,PROD0305,477,69,301,2026-07-24
INV0782,WH028,PROD0287,112,17,28,2026-06-11
INV0783,WH010,PROD0404,42,15,12,2026-05-22
INV0784,WH028,PROD0447,2256,849,170,2026-07-26
INV0785,WH012,PROD0481,1040,54,163,2026-07-22
INV0786,WH041,PROD0332,178,58,23,2026-05-07
INV0787,WH020,PROD0246,498,75,68,2026-06-18
INV0788,WH024,PROD0306,67,7,32,2026-05-22
INV0789,WH015,PROD0274,67,14,25,2026-07-02
INV0790,WH009,PROD0148,95,8,27,2026-06-05
INV0791,WH039,PROD0029,103,19,124,2026-07-07
INV0792,WH006,PROD0477,27,10,35,2026-06-02
INV0793,WH030,PROD0254,50,11,32,2026-05-29
INV0794,WH016,PROD0317,98,29,40,2026-05-22
INV0795,WH021,PROD0088,1041,163,399,2026-07-21
INV0796,WH023,PROD0072,192,36,25,2026-06-20
INV0797,WH021,PROD0251,477,98,108,2026-07-17
INV0798,WH004,PROD0271,752,118,36,2026-06-29
INV0799,WH029,PROD0233,414,54,64,2026-06-22
INV0800,WH014,PROD0183,244,86,68,2026-06-24
INV0801,WH047,PROD0152,214,19,136,2026-06-23
INV0802,WH045,PROD0413,684,96,88,2026-07-10
INV0803,WH039,PROD0105,450,99,270,2026-07-28
INV0804,WH015,PROD0100,227,44,97,2026-07-09
INV0805,WH005,PROD0353,61,14,20,2026-04-11
INV0806,WH012,PROD0219,19,4,37,2026-05-03
INV0807,WH036,PROD0035,100,24,16,2026-05-02
INV0808,WH019,PROD0424,2080,602,194,2026-07-26
INV0809,WH008,PROD0228,187,30,24,2026-05-11
INV0810,WH021,PROD0374,67,4,35,2026-04-28
INV0811,WH007,PROD0183,535,61,117,2026-06-22
INV0812,WH025,PROD0255,32,9,35,2026-05-07
INV0813,WH038,PROD0415,111,14,9,2026-05-24
INV0814,WH009,PROD0301,719,259,103,2026-07-06
INV0815,WH022,PROD0027,724,210,105,2026-07-21
INV0816,WH035,PROD0305,1693,426,345,2026-07-28
INV0817,WH015,PROD0427,185,15,26,2026-06-12
INV0818,WH039,PROD0210,779,285,96,2026-07-04
INV0819,WH019,PROD0200,80,12,37,2026-04-27
INV0820,WH043,PROD0315,195,35,34,2026-04-19
INV0821,WH024,PROD0422,135,40,26,2026-04-12
INV0822,WH034,PROD0065,2423,835,479,2026-07-30
INV0823,WH010,PROD0037,122,32,34,2026-04-25
INV0824,WH041,PROD0430,28,6,13,2026-05-25
INV0825,WH029,PROD0461,30,11,34,2026-07-01
INV0826,WH034,PROD0154,77,25,26,2026-06-20
INV0827,WH014,PROD0218,137,54,15,2026-04-27
INV0828,WH007,PROD0043,286,78,122,2026-07-09
INV0829,WH033,PROD0175,2079,668,374,2026-07-30
INV0830,WH040,PROD0252,147,55,10,2026-05-28
INV0831,WH001,PROD0455,15,3,15,2026-06-19
INV0832,WH024,PROD0162,251,93,101,2026-06-25
INV0833,WH015,PROD0422,105,35,10,2026-04-13
INV0834,WH033,PROD0276,121,46,126,2026-06-23
INV0835,WH043,PROD0164,59,11,13,2026-04-07
INV0836,WH008,PROD0063,1287,69,399,2026-07-30
INV0837,WH035,PROD0065,2242,619,257,2026-07-29
INV0838,WH008,PROD0125,195,48,32,2026-06-27
INV0839,WH021,PROD0424,2491,562,151,2026-07-18
INV0840,WH019,PROD0168,162,25,142,2026-07-14
INV0841,WH014,PROD0206,27,8,26,2026-04-04
INV0842,WH014,PROD0195,511,39,47,2026-06-24
INV0843,WH033,PROD0369,163,22,30,2026-04-21
INV0844,WH040,PROD0031,107,25,110,2026-07-01
INV0845,WH049,PROD0431,120,32,10,2026-05-17
INV0846,WH043,PROD0127,32,10,26,2026-05-14
INV0847,WH032,PROD0291,1061,346,282,2026-07-26
INV0848,WH025,PROD0149,73,19,30,2026-04-07
INV0849,WH033,PROD0467,345,39,90,2026-06-21
INV0850,WH011,PROD0279,810,29,31,2026-04-10
INV0851,WH019,PROD0091,2434,809,142,2026-07-25
INV0852,WH046,PROD0350,1988,720,139,2026-07-31
INV0853,WH045,PROD0237,1624,197,424,2026-07-17
INV0854,WH041,PROD0471,86,5,31,2026-05-30
INV0855,WH008,PROD0020,58,2,40,2026-04-24
INV0856,WH014,PROD0005,1381,271,173,2026-07-24
INV0857,WH033,PROD0447,719,101,234,2026-07-21
INV0858,WH008,PROD0271,692,226,59,2026-07-02
INV0859,WH037,PROD0211,157,35,7,2026-05-10
INV0860,WH049,PROD0441,178,19,5,2026-04-21
INV0861,WH049,PROD0440,1439,300,414,2026-07-23
INV0862,WH021,PROD0387,99,13,12,2026-04-03
INV0863,WH022,PROD0276,564,52,47,2026-06-21
INV0864,WH013,PROD0011,174,67,32,2026-04-23
INV0865,WH007,PROD0388,108,13,22,2026-06-28
INV0866,WH038,PROD0258,143,31,9,2026-04-29
INV0867,WH029,PROD0334,1771,542,362,2026-07-28
INV0868,WH019,PROD0390,131,44,33,2026-07-01
INV0869,WH046,PROD0005,351,31,418,2026-07-17
INV0870,WH013,PROD0263,2016,485,111,2026-07-29
INV0871,WH023,PROD0136,983,139,120,2026-07-17
INV0872,WH011,PROD0442,338,89,144,2026-07-17
INV0873,WH023,PROD0231,128,18,13,2026-07-02
INV0874,WH002,PROD0029,606,51,118,2026-07-05
INV0875,WH018,PROD0191,71,5,40,2026-04-11
INV0876,WH046,PROD0316,89,33,11,2026-04-12
INV0877,WH018,PROD0279,129,39,6,2026-04-18
INV0878,WH010,PROD0382,109,20,21,2026-04-20
INV0879,WH024,PROD0041,136,15,24,2026-06-14
INV0880,WH045,PROD0331,182,35,18,2026-06-10
INV0881,WH040,PROD0027,136,25,54,2026-07-03
INV0882,WH045,PROD0196,320,17,36,2026-06-22
INV0883,WH029,PROD0356,177,66,15,2026-06-25
INV0884,WH003,PROD0017,162,30,26,2026-06-02
INV0885,WH047,PROD0070,27,5,28,2026-06-07
INV0886,WH002,PROD0006,1688,441,338,2026-07-24
INV0887,WH007,PROD0254,72,27,13,2026-05-21
INV0888,WH001,PROD0014,572,46,57,2026-06-23
INV0889,WH003,PROD0336,125,10,15,2026-06-12
INV0890,WH025,PROD0290,142,30,125,2026-06-20
INV0891,WH025,PROD0254,46,2,16,2026-06-17
INV0892,WH021,PROD0446,386,126,125,2026-06-26
INV0893,WH008,PROD0292,984,391,380,2026-07-19
INV0894,WH001,PROD0233,362,69,69,2026-07-07
INV0895,WH015,PROD0389,87,9,23,2026-06-16
INV0896,WH001,PROD0074,97,35,16,2026-06-05
INV0897,WH006,PROD0073,197,28,6,2026-04-19
INV0898,WH029,PROD0409,585,106,143,2026-07-11
INV0899,WH044,PROD0094,530,85,112,2026-06-30
INV0900,WH009,PROD0241,114,24,10,2026-04-10
INV0901,WH047,PROD0286,16,6,13,2026-05-29
INV0902,WH035,PROD0180,38,3,29,2026-06-28
INV0903,WH043,PROD0057,91,33,39,2026-04-19
INV0904,WH028,PROD0277,113,37,23,2026-04-16
INV0905,WH017,PROD0246,669,191,84,2026-06-20
INV0906,WH030,PROD0195,160,36,146,2026-07-22
INV0907,WH030,PROD0133,396,51,361,2026-07-20
INV0908,WH006,PROD0290,212,47,103,2026-07-20
INV0909,WH037,PROD0067,31,2,32,2026-05-25
INV0910,WH048,PROD0372,145,38,17,2026-05-13
INV0911,WH009,PROD0427,60,8,25,2026-06-03
INV0912,WH028,PROD0139,124,13,7,2026-04-29
INV0913,WH034,PROD0211,91,10,22,2026-05-08
INV0914,WH001,PROD0087,26,8,15,2026-06-07
INV0915,WH048,PROD0076,13,0,27,2026-05-21
INV0916,WH014,PROD0002,25,6,6,2026-06-30
INV0917,WH019,PROD0381,512,131,88,2026-07-07
INV0918,WH034,PROD0293,155,21,10,2026-06-17
INV0919,WH001,PROD0012,158,39,10,2026-05-14
INV0920,WH010,PROD0421,340,40,47,2026-06-21
INV0921,WH038,PROD0345,146,9,34,2026-04-14
INV0922,WH047,PROD0173,86,32,39,2026-06-22
INV0923,WH036,PROD0218,132,17,21,2026-05-14
INV0924,WH039,PROD0418,160,46,37,2026-05-28
INV0925,WH008,PROD0456,199,76,122,2026-07-07
INV0926,WH007,PROD0268,31,8,25,2026-06-21
INV0927,WH024,PROD0356,76,7,26,2026-04-29
INV0928,WH020,PROD0077,118,39,54,2026-07-06
INV0929,WH005,PROD0186,1133,151,265,2026-07-19
INV0930,WH002,PROD0229,429,64,78,2026-07-06
INV0931,WH018,PROD0442,514,52,85,2026-06-24
INV0932,WH004,PROD0282,241,80,64,2026-07-21
INV0933,WH035,PROD0467,193,19,118,2026-06-20
INV0934,WH015,PROD0263,2129,678,405,2026-07-17
INV0935,WH010,PROD0493,1901,448,172,2026-07-31
INV0936,WH005,PROD0255,77,16,25,2026-06-15
INV0937,WH023,PROD0327,297,31,82,2026-07-03
INV0938,WH023,PROD0233,117,9,31,2026-07-04
INV0939,WH050,PROD0287,45,7,40,2026-04-04
INV0940,WH044,PROD0215,27,10,16,2026-04-13
INV0941,WH002,PROD0147,180,64,30,2026-06-18
INV0942,WH039,PROD0089,66,13,8,2026-05-30
INV0943,WH006,PROD0066,1292,271,367,2026-07-29
INV0944,WH047,PROD0451,279,69,55,2026-07-14
INV0945,WH041,PROD0219,27,2,27,2026-06-21
INV0946,WH017,PROD0485,146,32,28,2026-07-01
INV0947,WH049,PROD0167,329,52,134,2026-07-06
INV0948,WH020,PROD0336,55,10,14,2026-05-07
INV0949,WH041,PROD0154,108,28,6,2026-06-19
INV0950,WH001,PROD0188,137,30,18,2026-05-24
INV0951,WH016,PROD0180,152,33,31,2026-06-22
INV0952,WH011,PROD0084,425,132,126,2026-07-16
INV0953,WH030,PROD0343,1050,415,301,2026-07-24
INV0954,WH027,PROD0361,496,186,149,2026-06-30
INV0955,WH010,PROD0439,43,16,22,2026-06-23
INV0956,WH029,PROD0453,518,106,139,2026-06-18
INV0957,WH018,PROD0405,738,157,67,2026-06-22
INV0958,WH011,PROD0297,25,1,18,2026-05-17
INV0959,WH007,PROD0413,622,154,68,2026-06-20
INV0960,WH010,PROD0065,1263,183,260,2026-07-18
INV0961,WH004,PROD0158,2017,367,478,2026-07-19
INV0962,WH008,PROD0078,32,6,26,2026-04-12
INV0963,WH048,PROD0385,464,64,50,2026-06-30
INV0964,WH002,PROD0497,112,30,22,2026-05-27
INV0965,WH008,PROD0052,2319,559,496,2026-07-28
INV0966,WH010,PROD0238,73,14,5,2026-04-08
INV0967,WH022,PROD0347,160,56,23,2026-04-29
INV0968,WH012,PROD0371,26,3,38,2026-04-27
INV0969,WH035,PROD0012,113,39,30,2026-05-30
INV0970,WH007,PROD0419,203,16,35,2026-07-11
INV0971,WH024,PROD0160,1103,162,436,2026-07-20
INV0972,WH012,PROD0127,17,3,12,2026-04-03
INV0973,WH048,PROD0487,145,49,32,2026-07-02
INV0974,WH010,PROD0052,2369,937,297,2026-07-31
INV0975,WH004,PROD0358,61,12,11,2026-04-17
INV0976,WH040,PROD0310,22,7,10,2026-06-21
INV0977,WH001,PROD0108,86,11,35,2026-06-18
INV0978,WH032,PROD0383,201,63,105,2026-06-23
INV0979,WH003,PROD0400,36,11,29,2026-06-13
INV0980,WH044,PROD0367,508,71,469,2026-07-23
INV0981,WH019,PROD0433,172,28,34,2026-04-26
INV0982,WH001,PROD0322,40,15,9,2026-06-06
INV0983,WH022,PROD0272,52,11,12,2026-06-30
INV0984,WH034,PROD0347,123,26,38,2026-07-02
INV0985,WH039,PROD0390,24,2,19,2026-05-04
INV0986,WH028,PROD0015,151,48,37,2026-06-18
INV0987,WH010,PROD0067,61,13,29,2026-05-31
INV0988,WH035,PROD0102,134,8,26,2026-06-03
