Purchase_Order_ID,Order_Date,Supplier_ID,Product_ID,Warehouse_ID,Order_Quantity,Unit_Cost,Expected_Delivery_Date,Actual_Delivery_Date,Defective_Quantity,Transportation_Mode,Freight_Cost,Payment_Terms,Payment_Method
PO000199,2025-05-03,SUP0061,PROD0447,WH038,1535,2541.66,2025-05-08,2025-05-06,4,Road,20624.17,Net 45,Bank Transfer
PO000200,2026-03-30,SUP0002,PROD0392,WH025,121,1547.06,2026-04-04,2026-04-04,1,Road,633.87,Net 30,RTGS
PO000201,2025-11-03,SUP0027,PROD0321,WH013,1536,6578.31,2025-11-08,2025-11-06,45,Road,14385.49,Net 30,Bank Transfer
PO000202,2024-12-22,SUP0048,PROD0038,WH045,1761,9584.1,2024-12-24,2024-12-24,1,Air,624116.91,Net 45,Bank Transfer
PO000203,2026-07-04,SUP0103,PROD0074,WH013,25,29923.64,2026-07-09,2026-07-07,0,Road,1290.59,Net 60,NEFT
PO000204,2026-04-15,SUP0063,PROD0454,WH048,1113,169.69,2026-04-20,2026-04-20,23,Road,1330.48,Net 45,Cheque
PO000205,2025-01-19,SUP0100,PROD0303,WH002,41,2695.17,2025-02-02,2025-01-31,0,Sea,386.76,Net 60,RTGS
PO000206,2025-05-13,SUP0005,PROD0004,WH037,458,568.08,2025-05-18,2025-05-18,3,Road,1255.6,Net 30,Cheque
PO000207,2024-07-29,SUP0001,PROD0047,WH042,239,983.92,2024-08-03,2024-08-03,0,Road,4552.06,Net 90,NEFT
PO000208,2025-04-16,SUP0022,PROD0331,WH042,124,2922.13,2025-04-23,2025-04-20,1,Rail,514.45,Net 45,Cheque
PO000209,2024-07-07,SUP0074,PROD0003,WH011,268,27.1,2024-07-12,2024-07-12,3,Road,2116.98,Advance Payment,Bank Transfer
PO000210,2024-06-30,SUP0109,PROD0073,WH020,129,42731.58,2024-07-02,2024-07-02,3,Air,1824.23,Net 30,Cheque
PO000211,2024-09-02,SUP0024,PROD0275,WH009,328,90.63,2024-09-09,2024-09-09,5,Rail,1902.04,Net 30,Cheque
PO000212,2026-05-28,SUP0059,PROD0345,WH045,71,17.72,2026-06-04,2026-06-04,0,Rail,459.51,Net 45,Bank Transfer
PO000213,2024-11-26,SUP0079,PROD0324,WH045,817,1134.84,2024-12-01,2024-12-01,26,Road,7755.28,Advance Payment,Cheque
PO000214,2024-08-01,SUP0097,PROD0105,WH029,1020,519.21,2024-08-15,2024-08-12,5,Sea,2628.15,Net 45,Cheque
PO000215,2025-05-18,SUP0050,PROD0351,WH034,1326,2629.2,2025-05-25,2025-05-25,6,Rail,6957.47,Advance Payment,Cheque
PO000216,2024-06-13,SUP0023,PROD0111,WH005,633,356.78,2024-06-18,,20,Road,3686.2,Net 30,Bank Transfer
PO000217,2025-12-07,SUP0078,PROD0158,WH031,1365,354.2,2025-12-12,2025-12-12,52,Road,1301.89,Net 60,Cheque
PO000218,2024-03-21,SUP0018,PROD0372,WH026,132,1438.62,2024-03-26,2024-03-26,0,Road,656.2,Net 30,NEFT
PO000219,2024-08-27,SUP0089,PROD0324,WH037,727,1198.38,2024-09-03,2024-09-03,17,Rail,3911.45,Net 60,Bank Transfer
PO000220,2025-05-25,SUP0022,PROD0428,WH044,376,2288.07,2025-05-30,2025-05-30,10,Road,1680.99,Net 45,NEFT
PO000221,2024-10-22,SUP0044,PROD0326,WH020,1423,26093.08,2024-10-27,2024-11-01,13,Road,48647.37,Net 45,NEFT
PO000222,2026-07-04,SUP0044,PROD0288,WH008,785,1707.64,2026-07-11,2026-07-11,24,Rail,4493.75,Net 30,Bank Transfer
PO000223,2024-02-04,SUP0037,PROD0043,WH006,335,446.76,2024-02-11,2024-02-14,14,Rail,1084.16,Net 60,Cheque
PO000224,2024-08-23,SUP0007,PROD0178,WH018,1566,1653.38,2024-08-30,2024-09-02,39,Rail,875.47,Net 30,Cheque
PO000225,2026-07-24,SUP0090,PROD0123,WH008,85,3304.65,2026-07-29,2026-08-03,2,Road,1067.85,Net 30,Bank Transfer
PO000226,2024-11-30,SUP0024,PROD0113,WH025,267,303.79,2024-12-05,2024-12-13,8,Road,1865.85,Net 90,RTGS
PO000227,2025-12-15,SUP0077,PROD0491,WH002,1938,393.76,2025-12-20,,4,Road,6026.73,Net 30,RTGS
PO000228,2024-05-20,SUP0041,PROD0189,WH028,1330,1960.7,2024-05-25,2024-05-25,34,Road,1751.08,Net 30,Cheque
PO000229,2024-03-30,SUP0070,PROD0449,WH042,130,3798.88,2024-04-06,2024-04-06,7,Rail,1098.18,Net 45,RTGS
PO000230,2024-05-30,SUP0085,PROD0315,WH025,89,1945.15,2024-06-04,2024-06-12,2,Road,816.52,Net 30,NEFT
PO000231,2025-05-02,SUP0071,PROD0401,WH020,1497,407.04,2025-05-07,2025-05-07,8,Road,3524.17,Net 30,Bank Transfer
PO000232,2024-09-25,SUP0018,PROD0247,WH006,383,1556.17,2024-09-30,2024-09-30,16,Road,1713.3,Net 60,NEFT
PO000233,2024-02-17,SUP0079,PROD0291,WH037,322,169.6,2024-02-19,2024-02-19,1,Air,7370.5,Net 30,NEFT
PO000234,2025-07-15,SUP0072,PROD0244,WH016,350,1058.53,2025-07-22,2025-07-22,21,Rail,371.74,Net 45,RTGS
PO000235,2025-04-08,SUP0060,PROD0090,WH035,810,1886.25,2025-04-13,2025-04-13,15,Road,8154.7,Net 30,Bank Transfer
PO000236,2024-04-18,SUP0052,PROD0357,WH036,208,3371.89,2024-04-25,2024-05-02,6,Rail,2364.08,Net 30,Bank Transfer
PO000237,2024-03-18,SUP0080,PROD0132,WH001,1879,604.41,2024-03-20,2024-03-20,15,Air,20691.05,Advance Payment,Bank Transfer
PO000238,2025-07-17,SUP0049,PROD0009,WH014,904,796.58,2025-07-22,2025-07-22,18,Road,4846.22,Net 90,Bank Transfer
PO000239,2024-12-19,SUP0067,PROD0321,WH014,1421,8365.83,2024-12-21,2024-12-21,36,Air,50815.83,Net 60,Cheque
PO000240,2026-06-02,SUP0045,PROD0082,WH024,849,931.77,2026-06-16,2026-06-23,26,Sea,1056.22,Net 90,Bank Transfer
PO000241,2026-01-13,SUP0009,PROD0476,WH019,1998,12128.55,2026-01-18,2026-01-18,9,Road,59334.68,Advance Payment,Cheque
PO000242,2026-05-10,SUP0116,PROD0482,WH038,797,410.36,2026-05-15,2026-05-15,15,Road,2980.54,Advance Payment,Cheque
PO000243,2024-08-07,SUP0111,PROD0462,WH044,268,245.86,2024-08-12,2024-08-12,6,Road,689.71,Net 45,Cheque
PO000244,2025-06-22,SUP0026,PROD0178,WH018,1725,1337.73,2025-06-27,2025-06-27,30,Road,1654.8,Net 90,Bank Transfer
PO000245,2025-11-08,SUP0026,PROD0006,WH009,1969,237.3,2025-11-13,2025-11-13,16,Road,3659.98,Advance Payment,Cheque
PO000246,2025-08-11,SUP0030,PROD0469,WH013,341,38394.04,2025-08-16,2025-08-14,13,Road,1594.96,Net 45,Bank Transfer
PO000247,2026-04-14,SUP0027,PROD0208,WH045,364,458.95,2026-04-19,2026-04-16,2,Road,1691.04,Net 60,Cheque
PO000248,2024-04-12,SUP0080,PROD0486,WH019,1219,1709.9,2024-04-17,2024-04-17,23,Road,7150.28,Net 90,Cheque
PO000249,2024-12-23,SUP0112,PROD0485,WH010,145,3666.01,2024-12-28,,1,Road,1419.54,Net 90,NEFT
PO000250,2025-12-09,SUP0115,PROD0431,WH038,93,4198.73,2025-12-14,2025-12-14,0,Road,823.43,Net 90,Bank Transfer
PO000251,2026-04-06,SUP0004,PROD0139,WH003,59,1119.18,2026-04-11,2026-04-11,1,Road,794.26,Net 60,RTGS
PO000252,2026-04-27,SUP0051,PROD0187,WH048,1263,422.7,2026-05-02,2026-05-02,28,Road,4165.31,Advance Payment,RTGS
PO000253,2025-11-01,SUP0083,PROD0429,WH041,40,1527.58,2025-11-08,2025-11-11,0,Rail,1291.44,Advance Payment,Bank Transfer
PO000254,2025-08-20,SUP0098,PROD0152,WH017,69,21544.73,2025-08-25,2025-08-25,1,Road,2776.42,Net 30,RTGS
PO000255,2026-06-17,SUP0070,PROD0080,WH023,309,11710.0,2026-06-22,2026-06-22,4,Road,11807.45,Net 90,Cheque
PO000256,2026-04-16,SUP0109,PROD0278,WH027,124,20251.5,2026-04-21,2026-04-27,0,Road,3391.31,Net 90,Cheque
PO000257,2024-07-13,SUP0079,PROD0475,WH009,25,3238.47,2024-07-15,2024-07-15,0,Air,623.9,Net 60,Bank Transfer
PO000258,2024-11-30,SUP0010,PROD0348,WH005,426,1451.72,2024-12-05,,3,Road,1357.17,Net 45,NEFT
PO000259,2026-01-07,SUP0118,PROD0288,WH019,1586,1238.47,2026-01-09,2026-01-17,69,Air,88419.89,Advance Payment,Bank Transfer
PO000260,2024-09-27,SUP0106,PROD0045,WH029,29,3291.12,2024-10-11,2024-10-08,0,Sea,865.98,Net 45,Cheque
PO000261,2025-10-28,SUP0036,PROD0307,WH015,383,39553.25,2025-11-02,2025-10-30,7,Road,1280.68,Net 45,NEFT
PO000262,2025-08-11,SUP0046,PROD0498,WH042,829,2057.48,2025-08-16,2025-08-13,0,Road,,Net 30,Bank Transfer
PO000263,2024-05-25,SUP0104,PROD0065,WH036,901,2802.5,2024-06-01,2024-06-01,16,Rail,1735.11,Net 60,NEFT
PO000264,2024-01-10,SUP0006,PROD0259,WH012,253,1359.33,2024-01-17,2024-01-17,0,Rail,940.28,Advance Payment,Bank Transfer
PO000265,2025-11-02,SUP0108,PROD0442,WH014,476,602.93,2025-11-09,2025-11-09,13,Rail,877.86,Advance Payment,RTGS
PO000266,2025-03-27,SUP0104,PROD0368,WH015,223,10364.24,2025-04-01,2025-04-01,3,Road,2902.04,Net 45,NEFT
PO000267,2025-10-01,SUP0070,PROD0348,WH031,482,1145.11,2025-10-06,2025-10-06,3,Road,1301.34,Net 90,Bank Transfer
PO000268,2025-03-25,SUP0079,PROD0349,WH005,1558,2939.28,2025-04-01,2025-04-01,44,Rail,1025.75,Net 30,RTGS
PO000269,2025-10-31,SUP0093,PROD0175,WH044,498,2079.95,2025-11-05,2025-11-05,5,Road,2279.41,Net 60,NEFT
PO000270,2025-03-11,SUP0089,PROD0138,WH003,105,1349.24,2025-03-16,,1,Road,313.59,Advance Payment,RTGS
PO000271,2024-08-10,SUP0083,PROD0410,WH047,1068,1510.62,2024-08-17,2024-08-22,9,Rail,,Net 45,RTGS
PO000272,2024-11-08,SUP0078,PROD0410,WH030,1559,1443.97,2024-11-22,2024-12-01,66,Sea,,Net 45,Cheque
PO000273,2025-11-16,SUP0003,PROD0436,WH047,1018,770.67,2025-11-23,2025-11-23,23,Rail,815.86,Net 90,Cheque
PO000274,2024-01-03,SUP0050,PROD0460,WH012,88,100.2,2024-01-17,2024-01-26,3,Sea,910.95,Net 60,Cheque
PO000275,2026-04-10,SUP0042,PROD0253,WH015,58,3183.4,2026-04-15,2026-04-17,1,Road,1101.47,Advance Payment,RTGS
PO000276,2026-07-28,SUP0110,PROD0247,WH038,1500,1487.72,2026-07-30,2026-08-08,68,Air,21355.93,Net 45,NEFT
PO000277,2025-08-03,SUP0078,PROD0403,WH028,70,2664.4,2025-08-10,2025-08-07,0,Rail,459.33,Advance Payment,Cheque
PO000278,2025-09-01,SUP0054,PROD0324,WH049,1031,1184.06,2025-09-06,2025-09-06,13,Road,,Advance Payment,Bank Transfer
PO000279,2025-04-06,SUP0103,PROD0349,WH023,1436,2812.96,2025-04-11,2025-04-11,41,Road,1594.87,Net 60,NEFT
PO000280,2026-06-11,SUP0039,PROD0401,WH047,691,443.74,2026-06-16,2026-06-16,15,Road,1769.1,Net 45,NEFT
PO000281,2024-11-06,SUP0085,PROD0448,WH015,157,149.68,2024-11-11,2024-11-11,1,Road,1711.01,Net 90,NEFT
PO000282,2024-02-27,SUP0118,PROD0164,WH011,124,31728.15,2024-03-03,2024-03-03,2,Road,3296.78,Net 60,Bank Transfer
PO000283,2024-03-02,SUP0055,PROD0183,WH030,84,114.79,2024-03-16,2024-03-16,0,Sea,378.28,Net 45,RTGS
PO000284,2024-01-07,SUP0011,PROD0043,WH012,137,505.83,2024-01-09,2024-01-09,4,Air,2040.88,Net 90,Cheque
PO000285,2025-12-19,SUP0114,PROD0291,WH019,1809,147.1,2025-12-24,2025-12-21,2,Road,7599.11,Net 30,RTGS
PO000286,2026-02-25,SUP0074,PROD0014,WH032,471,1770.94,2026-03-11,2026-03-11,14,Sea,1135.52,Net 30,NEFT
PO000287,2026-06-04,SUP0079,PROD0229,WH001,378,2305.17,2026-06-09,2026-06-09,13,Road,2925.42,Net 45,Bank Transfer
PO000288,2024-10-01,SUP0030,PROD0271,WH016,469,39110.91,2024-10-06,2024-10-06,18,Road,1393.22,Advance Payment,Cheque
PO000289,2024-03-21,SUP0108,PROD0134,WH011,25,4557.2,2024-04-04,,0,Sea,,Net 60,NEFT
PO000290,2025-03-07,SUP0119,PROD0296,WH031,412,14853.21,2025-03-21,2025-03-20,7,Sea,2259.93,Net 90,RTGS
PO000291,2024-08-19,SUP0081,PROD0013,WH033,982,2439.6,2024-08-21,2024-08-28,6,Air,6494.49,Advance Payment,Cheque
PO000292,2025-04-05,SUP0118,PROD0016,WH036,1160,637.25,2025-04-12,2025-04-12,7,Rail,829.79,Net 45,NEFT
PO000293,2024-07-03,SUP0056,PROD0416,WH030,1096,5459.87,2024-07-08,2024-07-07,0,Road,66114.4,Net 90,Cheque
PO000294,2025-02-08,SUP0029,PROD0176,WH038,285,370.84,2025-02-13,2025-02-12,8,Road,525.4,Net 60,Bank Transfer
PO000295,2025-09-10,SUP0017,PROD0058,WH004,368,200.36,2025-09-24,2025-09-24,6,Sea,474.25,Net 90,RTGS
PO000296,2026-02-07,SUP0033,PROD0262,WH025,109,717.96,2026-02-12,2026-02-16,0,Road,,Net 90,Cheque
PO000297,2026-04-29,SUP0102,PROD0384,WH034,1486,1644.02,2026-05-04,2026-05-04,76,Road,2815.55,Net 60,RTGS
PO000298,2024-10-06,SUP0021,PROD0099,WH017,77,4356.17,2024-10-13,2024-10-15,2,Rail,541.09,Net 60,Bank Transfer
PO000299,2025-10-31,SUP0111,PROD0312,WH033,809,2363.66,2025-11-02,2025-11-06,2,Air,6295.29,Advance Payment,Cheque
PO000300,2025-12-02,SUP0115,PROD0038,WH030,1168,9220.24,2025-12-07,2025-12-07,1,Road,79066.79,Net 30,RTGS
PO000301,2026-07-11,SUP0078,PROD0025,WH013,564,1071.88,2026-07-16,2026-07-22,5,Road,1832.16,Net 30,NEFT
PO000302,2024-10-09,SUP0010,PROD0265,WH012,1349,2263.0,2024-10-14,2024-10-14,37,Road,6343.48,Net 45,NEFT
PO000303,2026-04-14,SUP0106,PROD0270,WH032,1307,1407.92,2026-04-19,2026-04-19,16,Road,16996.61,Net 60,NEFT
PO000304,2025-05-14,SUP0087,PROD0319,WH023,1229,1945.38,2025-05-21,2025-05-24,31,Rail,2484.97,Net 30,NEFT
PO000305,2025-09-20,SUP0103,PROD0359,WH029,321,4912.68,2025-09-25,2025-09-24,4,Road,1685.97,Advance Payment,Cheque
PO000306,2025-12-20,SUP0039,PROD0491,WH034,1537,305.89,2025-12-22,2025-12-30,57,Air,26441.26,Net 30,Cheque
PO000307,2024-01-04,SUP0078,PROD0258,WH019,36,666.24,2024-01-09,2024-01-07,0,Road,446.8,Advance Payment,NEFT
PO000308,2025-03-04,SUP0047,PROD0158,WH012,447,398.33,2025-03-09,,11,Road,1203.64,Net 60,Bank Transfer
PO000309,2025-11-27,SUP0086,PROD0401,WH004,303,397.62,2025-12-02,2025-11-29,13,Road,956.09,Net 45,NEFT
PO000310,2026-06-14,SUP0052,PROD0128,WH025,300,22962.98,2026-06-19,2026-06-19,5,Road,18637.12,Net 60,NEFT
PO000311,2025-01-19,SUP0041,PROD0216,WH026,70,1623.08,2025-01-21,2025-01-21,0,Air,3374.15,Net 60,Bank Transfer
PO000312,2024-08-12,SUP0092,PROD0036,WH018,802,2050.78,2024-08-17,2024-08-17,1,Road,12099.51,Net 60,NEFT
PO000313,2024-02-13,SUP0047,PROD0009,WH030,560,958.69,2024-02-18,2024-02-18,2,Road,2728.67,Net 45,NEFT
PO000314,2025-09-12,SUP0073,PROD0484,WH034,398,344.06,2025-09-17,2025-09-17,5,Road,2377.33,Net 90,NEFT
PO000315,2026-05-07,SUP0087,PROD0423,WH033,913,1433.42,2026-05-14,2026-05-14,9,Rail,2964.57,Net 60,NEFT
PO000316,2026-05-20,SUP0071,PROD0348,WH031,527,1438.36,2026-05-25,2026-05-25,8,Road,1428.46,Net 60,Cheque
PO000317,2024-07-13,SUP0088,PROD0198,WH031,228,698.2,2024-07-18,2024-07-15,1,Road,2968.6,Net 90,NEFT
PO000318,2024-01-04,SUP0043,PROD0081,WH013,1003,2004.57,2024-01-09,2024-01-09,18,Road,7368.95,Net 90,Bank Transfer
PO000319,2026-07-17,SUP0037,PROD0071,WH024,1310,1772.47,2026-07-22,2026-07-20,17,Road,5308.79,Net 45,Bank Transfer
PO000320,2025-03-09,SUP0073,PROD0117,WH005,61,2609.25,2025-03-14,,1,Road,919.65,Net 60,Bank Transfer
PO000321,2024-05-12,SUP0064,PROD0275,WH001,742,77.04,2024-05-17,2024-05-17,6,Road,5399.55,Net 30,NEFT
PO000322,2026-06-11,SUP0102,PROD0353,WH034,114,8018.43,2026-06-16,2026-06-16,5,Road,1351.33,Net 30,NEFT
PO000323,2026-01-02,SUP0071,PROD0328,WH046,73,833.28,2026-01-09,,0,Rail,542.01,Net 90,Bank Transfer
PO000324,2026-03-30,SUP0060,PROD0132,WH009,1801,762.14,2026-04-13,2026-04-13,3,Sea,1820.92,Advance Payment,Bank Transfer
PO000325,2025-06-06,SUP0087,PROD0482,WH008,1428,498.39,2025-06-11,2025-06-08,9,Road,3868.06,Net 45,RTGS
PO000326,2024-05-10,SUP0025,PROD0367,WH043,1897,1423.74,2024-05-17,2024-05-17,11,Rail,2044.02,Net 60,NEFT
PO000327,2026-02-24,SUP0119,PROD0277,WH036,57,1748.92,2026-03-01,2026-03-01,0,Road,378.7,Net 90,NEFT
PO000328,2024-10-12,SUP0110,PROD0305,WH029,1791,3618.93,2024-10-17,2024-10-17,25,Road,10158.34,Advance Payment,Cheque
PO000329,2025-04-09,SUP0115,PROD0204,WH035,11,2031.94,2025-04-14,2025-04-14,0,Road,327.1,Net 60,Bank Transfer
PO000330,2025-11-16,SUP0022,PROD0115,WH005,97,2439.89,2025-11-23,2025-12-01,1,Rail,816.63,Net 90,Bank Transfer
PO000331,2026-01-03,SUP0118,PROD0175,WH046,634,1730.26,2026-01-08,2026-01-12,5,Road,3634.82,Net 60,RTGS
PO000332,2024-04-03,SUP0043,PROD0379,WH010,236,23902.44,2024-04-05,2024-04-05,3,Air,1534.12,Advance Payment,Cheque
PO000333,2025-04-25,SUP0071,PROD0006,WH038,1138,224.03,2025-05-02,2025-05-02,8,Rail,1943.2,Net 90,Cheque
PO000334,2024-05-24,SUP0070,PROD0052,WH010,1889,1370.39,2024-05-29,2024-06-02,14,Road,9300.32,Net 45,Bank Transfer
PO000335,2024-06-15,SUP0036,PROD0019,WH011,483,31027.92,2024-06-22,2024-06-28,3,Rail,734.92,Net 60,NEFT
PO000336,2024-03-20,SUP0046,PROD0016,WH008,1080,618.74,2024-03-25,2024-03-25,9,Road,952.49,Net 30,RTGS
PO000337,2024-10-15,SUP0022,PROD0433,WH004,43,12642.71,2024-10-22,2024-10-22,1,Rail,819.51,Net 90,Bank Transfer
PO000338,2026-05-28,SUP0035,PROD0349,WH018,676,2183.7,2026-06-02,2026-06-02,2,Road,1377.17,Net 90,RTGS
PO000339,2025-03-25,SUP0113,PROD0235,WH020,57,16657.22,2025-03-30,2025-04-02,0,Road,1035.31,Net 30,RTGS
PO000340,2025-07-31,SUP0047,PROD0045,WH046,119,3780.27,2025-08-07,2025-08-07,8,Rail,1058.99,Advance Payment,Cheque
PO000341,2025-04-16,SUP0033,PROD0243,WH003,167,9142.06,2025-04-23,2025-04-21,4,Rail,854.36,Net 90,NEFT
PO000342,2025-10-06,SUP0085,PROD0235,WH044,215,18230.97,2025-10-11,2025-10-11,3,Road,1177.2,Net 90,NEFT
PO000343,2025-11-06,SUP0075,PROD0081,WH015,1366,2521.94,2025-11-11,2025-11-11,20,Road,8459.02,Net 45,RTGS
PO000344,2024-09-15,SUP0013,PROD0211,WH008,127,2934.23,2024-09-20,2024-09-20,2,Road,938.62,Advance Payment,Cheque
PO000345,2026-05-21,SUP0056,PROD0193,WH046,55,1749.59,2026-06-04,2026-06-04,0,Sea,506.93,Net 30,NEFT
PO000346,2024-06-08,SUP0067,PROD0308,WH006,142,19699.62,2024-06-13,2024-06-11,3,Road,10209.82,Advance Payment,RTGS
PO000347,2024-05-21,SUP0013,PROD0318,WH046,189,1554.08,2024-05-26,2024-05-31,2,Road,1124.78,Net 60,RTGS
PO000348,2025-01-12,SUP0050,PROD0019,WH036,172,28346.42,2025-01-14,2025-01-14,5,Air,1894.34,Net 60,Cheque
PO000349,2025-02-25,SUP0120,PROD0182,WH020,121,13680.02,2025-03-02,2025-03-02,3,Road,7959.75,Advance Payment,Bank Transfer
PO000350,2026-01-28,SUP0105,PROD0312,WH032,1520,2123.96,2026-02-04,2026-02-04,53,Rail,1896.26,Net 45,Cheque
PO000351,2025-10-06,SUP0057,PROD0248,WH006,76,508.09,2025-10-11,2025-10-15,1,Road,455.57,Advance Payment,RTGS
PO000352,2025-11-16,SUP0098,PROD0434,WH016,1000,12263.07,2025-11-21,,4,Road,96246.42,Net 60,NEFT
PO000353,2025-04-18,SUP0028,PROD0327,WH049,482,58.82,2025-04-25,2025-04-25,6,Rail,729.2,Net 30,RTGS
PO000354,2024-07-02,SUP0104,PROD0076,WH002,25,204.23,2024-07-07,2024-07-07,0,Road,560.29,Net 90,NEFT
PO000355,2024-11-11,SUP0098,PROD0034,WH018,588,564.62,2024-11-18,2024-11-18,11,Rail,1768.27,Net 30,RTGS
PO000356,2025-08-17,SUP0096,PROD0321,WH045,1297,7436.18,2025-08-22,2025-08-22,4,Road,12006.98,Net 45,Cheque
PO000357,2024-03-15,SUP0087,PROD0009,WH026,1640,883.8,2024-03-20,2024-03-26,11,Road,7950.33,Net 60,Bank Transfer
PO000358,2026-02-13,SUP0088,PROD0294,WH020,29,1035.21,2026-02-15,2026-02-15,0,Air,915.64,Net 45,NEFT
PO000359,2025-01-31,SUP0065,PROD0476,WH016,1440,11672.24,2025-02-07,2025-02-17,28,Rail,27880.39,Net 60,NEFT
PO000360,2025-09-18,SUP0024,PROD0291,WH021,1801,165.97,2025-09-23,2025-09-23,86,Road,9303.19,Net 60,NEFT
PO000361,2025-10-26,SUP0067,PROD0187,WH045,1635,404.51,2025-10-31,2025-10-31,4,Road,5866.17,Advance Payment,RTGS
PO000362,2024-04-21,SUP0081,PROD0321,WH014,716,7915.49,2024-04-26,2024-04-26,8,Road,6342.6,Net 90,RTGS
PO000363,2024-05-19,SUP0007,PROD0226,WH018,136,312.57,2024-05-24,2024-05-24,1,Road,1165.55,Advance Payment,NEFT
PO000364,2025-06-26,SUP0074,PROD0273,WH008,238,402.87,2025-07-01,2025-07-01,6,Road,1098.99,Net 60,Cheque
PO000365,2026-01-01,SUP0083,PROD0477,WH005,92,479.88,2026-01-06,2026-01-06,0,Road,1813.69,Net 90,RTGS
PO000366,2024-09-27,SUP0024,PROD0187,WH024,247,456.41,2024-10-02,2024-10-02,4,Road,,Advance Payment,Bank Transfer
PO000367,2024-04-06,SUP0009,PROD0484,WH041,305,266.35,2024-04-11,2024-04-13,7,Road,2211.73,Advance Payment,Bank Transfer
PO000368,2025-06-06,SUP0114,PROD0456,WH047,141,1018.79,2025-06-11,2025-06-14,0,Road,1037.01,Net 90,Bank Transfer
PO000369,2025-09-06,SUP0015,PROD0090,WH029,1650,1901.5,2025-09-11,2025-09-20,36,Road,19699.16,Net 60,RTGS
PO000370,2025-02-19,SUP0113,PROD0033,WH009,295,3661.09,2025-02-26,2025-02-23,4,Rail,2678.35,Net 30,RTGS
PO000371,2026-02-15,SUP0056,PROD0047,WH042,423,952.47,2026-02-20,2026-02-20,0,Road,,Net 30,RTGS
PO000372,2024-02-21,SUP0086,PROD0006,WH018,382,174.28,2024-02-26,2024-02-26,10,Road,1107.81,Net 90,Bank Transfer
PO000373,2024-06-17,SUP0017,PROD0043,WH046,153,471.75,2024-06-24,2024-06-22,6,Rail,833.97,Net 30,NEFT
PO000374,2025-10-13,SUP0019,PROD0341,WH018,195,3653.63,2025-10-27,2025-10-27,2,Sea,1269.14,Net 60,Bank Transfer
PO000375,2025-08-17,SUP0009,PROD0034,WH048,1320,568.95,2025-08-22,2025-08-22,36,Road,6067.83,Net 60,NEFT
PO000376,2024-09-24,SUP0064,PROD0154,WH028,52,205.19,2024-10-01,2024-10-01,0,Rail,862.34,Advance Payment,Bank Transfer
PO000377,2026-05-05,SUP0057,PROD0426,WH037,515,408.7,2026-05-10,2026-05-10,3,Road,1480.43,Net 30,RTGS
PO000378,2025-08-07,SUP0038,PROD0009,WH010,1121,790.88,2025-08-12,2025-08-12,15,Road,4617.21,Net 30,RTGS
PO000379,2024-05-19,SUP0083,PROD0411,WH020,199,492.61,2024-05-24,2024-05-22,0,Road,3447.61,Advance Payment,NEFT
PO000380,2025-09-12,SUP0008,PROD0133,WH038,674,1553.06,2025-09-19,2025-09-19,1,Rail,1258.8,Net 45,Bank Transfer
PO000381,2024-02-06,SUP0006,PROD0055,WH041,1443,23611.96,2024-02-08,2024-02-08,39,Air,27666.41,Net 90,NEFT
PO000382,2024-05-12,SUP0049,PROD0348,WH023,1459,1306.18,2024-05-17,2024-05-17,43,Road,2109.01,Net 30,NEFT
PO000383,2024-01-09,SUP0102,PROD0313,WH048,159,491.77,2024-01-14,2024-01-12,7,Road,,Net 30,RTGS
PO000384,2024-07-03,SUP0045,PROD0442,WH043,345,587.84,2024-07-08,2024-07-08,1,Road,704.93,Net 30,Bank Transfer
PO000385,2026-01-24,SUP0021,PROD0366,WH020,84,3136.73,2026-02-07,2026-02-07,3,Sea,920.57,Net 45,RTGS
PO000386,2024-05-27,SUP0120,PROD0407,WH023,301,6662.45,2024-06-03,2024-06-01,1,Rail,2814.52,Advance Payment,NEFT
PO000387,2024-03-10,SUP0093,PROD0133,WH050,1589,1411.0,2024-03-15,2024-03-15,14,Road,2548.99,Net 90,NEFT
PO000388,2024-08-19,SUP0034,PROD0082,WH005,1375,1080.44,2024-08-24,2024-08-23,30,Road,1173.77,Net 90,Bank Transfer
PO000389,2026-05-31,SUP0012,PROD0377,WH027,78,2250.0,2026-06-05,2026-06-05,1,Road,1165.73,Advance Payment,NEFT
PO000390,2026-06-12,SUP0039,PROD0409,WH009,270,998.89,2026-06-17,2026-06-25,14,Road,1408.47,Net 30,NEFT
PO000391,2025-01-31,SUP0096,PROD0498,WH043,914,1684.59,2025-02-14,2025-02-14,15,Sea,677.99,Net 60,NEFT
PO000392,2026-04-27,SUP0006,PROD0198,WH041,402,619.6,2026-05-11,2026-05-11,15,Sea,1488.95,Net 60,RTGS
PO000393,2025-04-12,SUP0081,PROD0180,WH036,111,189.66,2025-04-17,2025-04-14,0,Road,881.79,Net 45,Bank Transfer
PO000394,2025-10-06,SUP0032,PROD0390,WH040,86,1627.21,2025-10-11,2025-10-11,1,Road,875.03,Net 30,RTGS
PO000395,2025-09-21,SUP0060,PROD0167,WH037,263,439.94,2025-09-26,2025-09-26,2,Road,2117.1,Net 45,Cheque
PO000396,2025-11-13,SUP0008,PROD0471,WH003,134,371.24,2025-11-18,2025-11-18,3,Road,796.86,Net 90,Cheque
PO000397,2024-12-02,SUP0038,PROD0434,WH036,773,10488.76,2024-12-16,2024-12-16,15,Sea,20397.34,Net 60,Cheque
